,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
58378,69,1,2,1,cell,95%,28,22,9,8,57,12.16552506,22.09072203,A,False,True,11.191375443208381
58379,69,1,2,2,cell,96%,30,31,10,9,71,3.0,31.0,A,True,False,0.0
58380,69,2,3,1,cell,95%,28,21,8,8,51,13.15294644,21.09502311,A,False,True,13.014940435636275
58381,69,2,3,2,cell,97%,30,30,10,9,71,4.0,30.0,A,True,False,1.0
58383,69,3,3,1,cell,96%,28,21,9,8,57,13.15294644,21.09502311,A,False,True,11.191375443208381
58384,69,3,3,2,cell,97%,30,30,10,9,71,4.0,30.0,A,True,False,0.0
58386,69,4,3,1,cell,96%,28,22,9,8,57,12.16552506,22.09072203,A,False,True,10.218042237150813
58387,69,4,3,2,cell,97%,30,31,10,9,71,3.0,31.0,A,True,False,1.0
58389,69,5,3,1,cell,96%,28,21,8,8,51,13.15294644,21.09502311,A,False,True,13.014940435636275
58390,69,5,3,2,cell,96%,30,30,10,9,71,4.0,30.0,A,True,False,1.0
58392,69,6,3,1,cell,95%,28,21,9,8,57,13.15294644,21.09502311,A,False,True,11.191375443208381
58393,69,6,3,2,cell,97%,29,31,11,9,78,3.16227766,31.01612484,A,True,False,2.4001290553308428
58395,69,7,3,1,cell,96%,28,21,10,8,63,13.15294644,21.09502311,A,False,True,11.972952544197813
58396,69,7,3,2,cell,97%,30,31,10,10,79,3.0,31.0,A,True,False,1.1282051282051277
58398,69,8,3,1,cell,96%,28,19,10,8,63,15.13274595,19.10497317,A,False,True,14.19084151629264
58399,69,8,3,2,cell,97%,30,30,9,10,71,4.0,30.0,A,True,False,2.0126582278481013
58401,69,9,3,1,cell,96%,28,19,10,9,71,15.13274595,19.10497317,A,False,True,11.180339887498947
58402,69,9,3,2,cell,96%,30,30,10,8,63,4.0,30.0,A,True,False,1.1267605633802813
58404,69,10,3,1,cell,95%,28,21,10,9,71,13.15294644,21.09502311,A,False,True,10.48938572713416
