,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
12701,14,66,2,2,cell,83%,30,35,4,7,22,-1.0,35.0,B,False,True,13.579004319801983
12702,14,67,2,1,cell,96%,28,28,9,8,57,6.32455532,28.0713377,A,True,False,1.4142135623730951
12703,14,67,2,2,cell,95%,28,38,7,8,44,-4.472135955,38.05259518,B,False,True,13.326062771573227
12704,14,68,2,1,cell,96%,29,28,9,9,64,6.08276253,28.01785145,A,True,False,2.228070175438596
12705,14,68,2,2,cell,97%,29,39,8,8,51,-5.099019514,39.01281841,B,False,True,12.09799259613463
12706,14,69,2,1,cell,96%,29,28,9,9,64,6.08276253,28.01785145,A,True,False,0.0
12707,14,69,2,2,cell,96%,29,39,8,9,57,-5.099019514,39.01281841,B,False,True,12.09375
12708,14,70,3,1,cell,97%,30,28,10,9,71,6.0,28.0,A,True,False,2.09375
12709,14,70,3,2,cell,96%,30,39,8,9,57,-5.0,39.0,B,False,True,12.139111017187261
12711,14,71,3,1,cell,97%,29,28,10,9,71,6.08276253,28.01785145,A,True,False,1.0
12712,14,71,3,2,cell,95%,28,39,9,9,64,-5.385164807,39.05124838,B,False,True,12.166255380456693
12714,14,72,3,1,cell,95%,28,41,9,9,64,-7.280109889,41.0487515,B,False,True,14.024320303363044
12715,14,72,3,2,cell,96%,28,29,9,9,64,5.385164807,29.06888371,A,True,False,2.4001290553308414
12717,14,73,2,1,cell,96%,29,27,10,8,63,7.071067812,27.01851217,A,True,False,2.39231797749979
12718,14,73,2,2,cell,72%,28,36,4,8,26,-2.828427125,36.05551275,B,False,True,12.9375
12719,14,74,2,1,cell,97%,29,27,10,9,71,7.071067812,27.01851217,A,True,False,1.2698412698412698
12720,14,74,2,2,cell,94%,29,37,7,8,44,-3.16227766,37.01351105,B,False,True,13.015873015873016
12721,14,75,2,1,cell,96%,29,27,9,9,64,7.071067812,27.01851217,A,True,False,0.9859154929577463
12722,14,75,2,2,cell,96%,29,39,8,9,57,-5.099019514,39.01281841,B,False,True,13.971830985915492
12723,14,76,2,1,cell,97%,30,27,10,9,71,7.0,27.0,A,True,False,2.09375
12724,14,76,2,2,cell,96%,29,39,8,9,57,-5.099019514,39.01281841,B,False,True,13.09375
12725,14,77,2,1,cell,96%,29,28,9,10,71,6.08276253,28.01785145,A,True,False,1.4142135623730951
12726,14,77,2,2,cell,96%,29,39,8,9,57,-5.099019514,39.01281841,B,False,True,14.013425564707786
12727,14,78,2,1,cell,96%,29,27,10,11,87,7.071067812,27.01851217,A,True,False,3.2535211267605626
12728,14,78,2,2,cell,96%,30,40,10,11,87,-6.0,40.0,B,False,True,14.295115705552856
12729,14,79,2,1,cell,97%,29,27,10,11,87,7.071067812,27.01851217,A,True,False,0.0
12730,14,79,2,2,cell,96%,30,40,10,10,79,-6.0,40.0,B,False,True,13.957945040290356
12731,14,80,2,1,cell,96%,28,27,9,10,71,7.280109889,27.07397274,A,True,False,2.839080459770115
12732,14,80,2,2,cell,96%,28,40,9,12,85,-6.32455532,40.04996879,B,False,True,13.268289867876563
12733,14,81,2,1,cell,96%,29,27,9,8,57,7.071067812,27.01851217,A,True,False,2.9718309859154926
12734,14,81,2,2,cell,93%,29,36,5,7,28,-2.236067977,36.01388621,B,False,True,15.111723166306433
12735,14,82,2,1,cell,96%,29,27,10,9,71,7.071067812,27.01851217,A,True,False,2.456140350877194
12736,14,82,2,2,cell,96%,29,39,7,8,44,-5.099019514,39.01281841,B,False,True,14.280701754385966
12737,14,83,2,1,cell,96%,29,27,10,8,63,7.071067812,27.01851217,A,True,False,1.1267605633802813
12738,14,83,2,2,cell,96%,29,39,8,8,51,-5.099019514,39.01281841,B,False,True,14.816901408450704
12739,14,84,2,1,cell,95%,28,27,11,9,78,7.280109889,27.07397274,A,True,False,3.3809523809523814
12740,14,84,2,2,cell,95%,28,38,9,9,64,-4.472135955,38.05259518,B,False,True,11.20409117591742
12741,14,85,2,1,cell,96%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,1.0
12742,14,85,2,2,cell,94%,27,39,9,10,71,-5.830951895,39.11521443,B,False,True,12.939030476228192
12743,14,86,1,1,cell,97%,28,29,11,10,87,5.385164807,29.06888371,A,True,False,4.153846153846154
12744,14,87,1,1,cell,96%,29,27,10,9,71,7.071067812,27.01851217,A,True,False,4.075148437269904
12745,14,88,2,1,cell,97%,29,27,10,9,71,7.071067812,27.01851217,A,True,False,0.0
12746,14,88,2,2,cell,95%,29,37,6,8,38,-3.16227766,37.01351105,B,False,True,14.647887323943662
12747,14,89,2,1,cell,96%,29,28,10,9,71,6.08276253,28.01785145,A,True,False,1.0
12748,14,89,2,2,cell,96%,30,39,8,9,57,-5.0,39.0,B,False,True,14.013425564707786
12749,14,90,3,1,cell,97%,29,29,10,10,79,5.099019514,29.01723626,A,True,False,2.1267605633802824
12750,14,90,3,2,cell,95%,29,40,9,9,64,-6.08276253,40.01249805,B,False,True,12.985915492957746
12752,14,91,2,1,cell,96%,29,28,10,10,79,6.08276253,28.01785145,A,True,False,1.0
12753,14,91,2,2,cell,95%,28,39,9,10,71,-5.385164807,39.05124838,B,False,True,11.062533848968991
12754,14,92,2,1,cell,97%,29,26,11,11,96,8.062257748,26.01922366,A,True,False,4.151898734177216
12755,14,92,2,2,cell,96%,30,40,10,10,79,-6.0,40.0,B,False,True,12.041594578792294
12756,14,93,2,1,cell,96%,29,27,11,11,96,7.071067812,27.01851217,A,True,False,1.0
12757,14,93,2,2,cell,95%,29,39,10,11,87,-5.099019514,39.01281841,B,False,True,13.9375
12758,14,94,1,1,cell,96%,28,28,11,10,87,6.32455532,28.0713377,A,True,False,2.351713562373095
12759,14,95,2,1,cell,96%,29,28,10,9,71,6.08276253,28.01785145,A,True,False,2.839080459770115
12760,14,95,2,2,cell,32%,29,37,4,8,26,-3.16227766,37.01351105,B,False,True,16.06687939101098
12761,14,96,2,1,cell,97%,30,27,10,8,63,7.0,27.0,A,True,False,2.5409741257533764
12762,14,96,2,2,cell,96%,29,38,7,8,44,-4.123105626,38.01315562,B,False,True,13.802816901408452
12763,14,97,2,1,cell,96%,28,27,11,9,78,7.280109889,27.07397274,A,True,False,4.380952380952381
12764,14,97,2,2,cell,96%,28,39,8,10,63,-5.385164807,39.05124838,B,False,True,12.165525060596437
12765,14,98,2,1,cell,97%,30,27,11,9,78,7.0,27.0,A,True,False,2.0
12766,14,98,2,2,cell,96%,29,40,8,10,63,-6.08276253,40.01249805,B,False,True,14.961481733482222
12767,14,99,2,1,cell,97%,29,26,11,9,78,8.062257748,26.01922366,A,True,False,1.4142135623730951
12768,14,99,2,2,cell,96%,29,40,9,10,71,-6.08276253,40.01249805,B,False,True,13.935840707841196
12769,14,100,2,1,cell,96%,29,40,10,11,87,-6.08276253,40.01249805,B,False,True,15.153846153846153
12770,14,100,2,2,cell,97%,29,26,11,11,96,8.062257748,26.01922366,A,True,False,2.3076923076923084
12771,14,101,2,1,cell,96%,28,40,10,11,87,-6.32455532,40.04996879,B,False,True,14.9731688476182
12772,14,101,2,2,cell,97%,29,26,10,11,87,8.062257748,26.01922366,A,True,False,0.9375
12773,14,102,1,1,cell,96%,29,28,10,10,79,6.08276253,28.01785145,A,True,False,2.9195402298850572
12774,14,103,2,1,cell,96%,30,28,10,8,63,6.0,28.0,A,True,False,3.0253164556962022
12775,14,103,2,2,cell,92%,30,36,7,7,39,-2.0,36.0,B,False,True,13.125548887539056
12776,14,104,2,1,cell,96%,28,27,10,9,71,7.280109889,27.07397274,A,True,False,3.5059092473410596
12777,14,104,2,2,cell,94%,28,37,7,8,44,-3.605551275,37.05401463,B,False,True,12.235417473165905
12778,14,105,2,1,cell,97%,30,27,10,9,71,7.0,27.0,A,True,False,2.0
12779,14,105,2,2,cell,96%,30,39,8,8,51,-5.0,39.0,B,False,True,14.982426469047141
12780,14,106,2,1,cell,96%,30,27,10,9,71,7.0,27.0,A,True,False,0.0
12781,14,106,2,2,cell,95%,29,39,9,8,57,-5.099019514,39.01281841,B,False,True,14.013425564707786
12782,14,107,2,1,cell,96%,29,28,11,10,87,6.08276253,28.01785145,A,True,False,3.667734689133658
12783,14,107,2,2,cell,96%,29,40,9,10,71,-6.08276253,40.01249805,B,False,True,13.038404810405298
12784,14,108,2,1,cell,97%,30,28,10,10,79,6.0,28.0,A,True,False,1.9195402298850575
12785,14,108,2,2,cell,96%,30,40,10,9,71,-6.0,40.0,B,False,True,13.880675038562408
12786,14,109,1,1,cell,97%,29,27,11,10,87,7.071067812,27.01851217,A,True,False,2.426871790221197
12787,14,110,3,1,cell,96%,28,17,11,9,78,17.11724277,17.11724277,A,False,True,11.08435837974158
12788,14,110,3,2,cell,97%,28,27,11,9,78,7.280109889,27.07397274,A,True,False,2.0344827586206895
12790,14,111,2,1,cell,97%,29,26,10,9,71,8.062257748,26.01922366,A,True,False,2.3116494598089927
12791,14,111,2,2,cell,95%,30,35,6,7,33,-1.0,35.0,B,False,True,14.01544202046609
12792,14,112,2,1,cell,97%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,1.9859154929577474
12793,14,112,2,2,cell,94%,28,37,7,9,50,-3.605551275,37.05401463,B,False,True,14.003107496060501
12794,14,113,2,1,cell,97%,30,27,10,9,71,7.0,27.0,A,True,False,3.1335038749356876
12795,14,113,2,2,cell,96%,29,38,8,9,57,-4.123105626,38.01315562,B,False,True,14.733902271099986
12796,14,114,2,1,cell,97%,30,26,10,9,71,8.0,26.0,A,True,False,1.0
12797,14,114,2,2,cell,96%,30,39,8,9,57,-5.0,39.0,B,False,True,13.971830985915492
12798,14,115,2,1,cell,97%,30,26,11,10,87,8.0,26.0,A,True,False,2.2535211267605626
12799,14,115,2,2,cell,96%,29,39,9,10,71,-5.099019514,39.01281841,B,False,True,13.038404810405298
12800,14,116,2,1,cell,97%,28,26,11,11,96,8.246211251,26.07680962,A,True,False,3.0344827586206895
12801,14,116,2,2,cell,95%,28,39,8,10,63,-5.385164807,39.05124838,B,False,True,15.911567127621076
12802,14,117,1,1,cell,97%,29,27,11,10,87,7.071067812,27.01851217,A,True,False,2.351713562373095
12803,14,118,2,1,cell,97%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,2.4486963209937844
12804,14,118,2,2,cell,93%,29,35,6,7,33,-1.414213562,35.0142828,B,False,True,14.206896551724139
12805,14,119,2,1,cell,97%,29,27,11,10,87,7.071067812,27.01851217,A,True,False,2.568059716219249
12806,14,119,2,2,cell,95%,29,37,6,8,38,-3.16227766,37.01351105,B,False,True,16.17356614539239
12807,14,120,2,1,cell,97%,30,26,10,9,71,8.0,26.0,A,True,False,3.2532940221432103
12808,14,120,2,2,cell,96%,29,38,7,8,44,-4.123105626,38.01315562,B,False,True,15.942528735632184
12809,14,121,2,1,cell,97%,30,26,10,9,71,8.0,26.0,A,True,False,0.0
12810,14,121,2,2,cell,95%,30,39,8,10,63,-5.0,39.0,B,False,True,14.126760563380282
12811,14,122,2,1,cell,97%,29,27,10,10,79,7.071067812,27.01851217,A,True,False,2.5409741257533778
12812,14,122,2,2,cell,95%,29,39,8,10,63,-5.099019514,39.01281841,B,False,True,14.16516537378558
12813,14,123,2,1,cell,96%,30,25,10,11,87,9.0,25.0,A,True,False,3.248726205347892
12814,14,123,2,2,cell,96%,29,39,8,10,63,-5.099019514,39.01281841,B,False,True,14.025316455696203
12815,14,124,2,1,cell,97%,29,25,11,11,96,9.055385138,25.01999201,A,True,False,2.0344827586206895
12816,14,124,2,2,cell,96%,28,39,9,12,85,-5.385164807,39.05124838,B,False,True,14.372020681202216
12817,14,125,1,1,cell,97%,29,27,12,11,104,7.071067812,27.01851217,A,True,False,2.8333333333333326
12818,14,126,2,1,cell,97%,29,26,11,10,87,8.062257748,26.01922366,A,True,False,2.634615384615384
12819,14,126,2,2,cell,74%,29,34,5,5,20,-1.0,34.0147027,B,False,True,15.076923076923077
12820,14,127,2,1,cell,97%,29,26,11,10,87,8.062257748,26.01922366,A,True,False,0.0
12821,14,127,2,2,cell,96%,30,35,6,7,33,-1.0,35.0,B,False,True,15.262281689861556
12822,14,128,2,1,cell,97%,28,26,11,10,87,8.246211251,26.07680962,A,True,False,1.0
12823,14,128,2,2,cell,95%,29,36,6,9,43,-2.236067977,36.01388621,B,False,True,15.057471264367816
12824,14,129,2,1,cell,97%,29,26,10,10,79,8.062257748,26.01922366,A,True,False,1.9195402298850575
12825,14,129,2,2,cell,95%,29,38,7,9,50,-4.123105626,38.01315562,B,False,True,16.294468142010686
12826,14,130,2,1,cell,96%,29,26,10,10,79,8.062257748,26.01922366,A,True,False,0.0
12827,14,130,2,2,cell,95%,28,38,7,11,61,-4.472135955,38.05259518,B,False,True,14.320075591450522
12828,14,131,2,1,cell,96%,30,25,10,11,87,9.0,25.0,A,True,False,2.426871790221197
12829,14,131,2,2,cell,96%,30,39,8,11,70,-5.0,39.0,B,False,True,14.177645316734413
12830,14,132,2,1,cell,97%,29,26,11,11,96,8.062257748,26.01922366,A,True,False,2.4486963209937844
12831,14,132,2,2,cell,96%,29,39,9,11,78,-5.099019514,39.01281841,B,False,True,15.070151606238891
12832,14,133,2,1,cell,97%,30,26,10,11,87,8.0,26.0,A,True,False,1.9375
12833,14,133,2,2,cell,95%,30,39,9,11,78,-5.0,39.0,B,False,True,14.913404810405298
12834,14,134,2,1,cell,97%,29,26,11,11,96,8.062257748,26.01922366,A,True,False,2.0344827586206895
12835,14,134,2,2,cell,95%,29,39,8,11,70,-5.099019514,39.01281841,B,False,True,14.992427798911045
12836,14,135,1,1,cell,97%,29,26,11,12,104,8.062257748,26.01922366,A,True,False,0.8333333333333326
12837,14,136,2,1,cell,97%,29,25,11,10,87,9.055385138,25.01999201,A,True,False,2.634615384615384
12838,14,136,2,2,cell,95%,30,35,6,6,29,-1.0,35.0,B,False,True,16.266923599675877
12839,14,137,2,1,cell,97%,28,26,11,10,87,8.246211251,26.07680962,A,True,False,1.4142135623730951
12840,14,137,2,2,cell,96%,29,36,6,8,38,-2.236067977,36.01388621,B,False,True,16.632183908045977
12841,14,138,2,1,cell,97%,29,26,11,10,87,8.062257748,26.01922366,A,True,False,1.0
12842,14,138,2,2,cell,95%,29,36,6,9,43,-2.236067977,36.01388621,B,False,True,15.107346885488706
12843,14,139,2,1,cell,97%,29,26,10,10,79,8.062257748,26.01922366,A,True,False,0.9195402298850575
12844,14,139,2,2,cell,95%,29,38,7,9,50,-4.123105626,38.01315562,B,False,True,16.25287356321839
12845,14,140,2,1,cell,97%,29,25,10,11,87,9.055385138,25.01999201,A,True,False,2.012658227848102
12846,14,140,2,2,cell,95%,29,38,8,10,63,-4.123105626,38.01315562,B,False,True,14.025316455696203
12847,14,141,2,1,cell,96%,29,25,10,11,87,9.055385138,25.01999201,A,True,False,0.0
12848,14,141,2,2,cell,95%,29,38,8,10,63,-4.123105626,38.01315562,B,False,True,15.758620689655173
12849,14,142,2,1,cell,97%,30,26,10,10,79,8.0,26.0,A,True,False,2.3337537922581526
12850,14,142,2,2,cell,96%,30,39,8,11,70,-5.0,39.0,B,False,True,15.989691836123948
12851,14,143,2,1,cell,96%,30,25,10,12,95,9.0,25.0,A,True,False,3.0253164556962022
12852,14,143,2,2,cell,96%,30,40,9,11,78,-6.0,40.0,B,False,True,14.126582278481012
12853,14,144,1,1,cell,97%,28,26,12,12,114,8.246211251,26.07680962,A,True,False,4.23606797749979
