,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
58912,70,1,2,1,cell,95%,25,22,7,7,39,13.0,22.56102835,A,False,True,13.993875234026264
58913,70,1,2,2,cell,96%,28,31,9,10,71,3.605551275,31.06444913,A,True,False,0.0
58914,70,2,2,1,cell,96%,27,20,8,7,44,14.31782106,20.22374842,A,False,True,14.848177918595713
58915,70,2,2,2,cell,97%,29,30,9,10,71,4.123105626,30.01666204,A,True,False,1.4142135623730951
58916,70,3,2,1,cell,95%,26,19,8,9,57,15.5241747,19.41648784,A,False,True,13.373585236906871
58917,70,3,2,2,cell,97%,28,30,10,10,79,4.472135955,30.06659276,A,True,False,2.1267605633802824
58918,70,4,2,1,cell,96%,26,19,9,9,64,15.5241747,19.41648784,A,False,True,13.079074064714137
58919,70,4,2,2,cell,97%,28,30,10,10,79,4.472135955,30.06659276,A,True,False,0.0
58920,70,5,2,1,cell,96%,27,20,9,9,64,14.31782106,20.22374842,A,False,True,11.94860979833608
58921,70,5,2,2,cell,97%,30,30,10,11,87,4.0,30.0,A,True,False,3.012658227848102
58922,70,6,2,1,cell,97%,26,18,8,9,57,16.4924225,18.43908891,A,False,True,16.097386502742484
58923,70,6,2,2,cell,97%,29,29,10,11,87,5.099019514,29.01723626,A,True,False,1.4142135623730951
58924,70,7,2,1,cell,95%,27,18,8,8,51,16.2788206,18.24828759,A,False,True,15.318270921981707
58925,70,7,2,2,cell,97%,28,30,11,11,96,4.472135955,30.06659276,A,True,False,2.4486963209937844
58927,70,8,3,2,cell,96%,29,29,9,9,64,5.099019514,29.01723626,A,True,False,4.747546895706429
58928,70,8,3,3,cell,94%,30,18,9,10,71,16.0,18.0,A,False,True,14.769691727263103
58930,70,9,3,2,cell,96%,30,29,10,10,79,5.0,29.0,A,True,False,3.34375
58931,70,9,3,3,cell,96%,33,17,8,9,57,17.2626765,17.2626765,A,False,True,13.742860640673518
