,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
11408,13,1,2,1,cell,95%,27,19,8,8,51,15.29705854,19.23538406,A,False,True,10.04987562112089
11409,13,1,2,2,cell,94%,28,29,8,8,51,5.385164807,29.06888371,A,True,False,0.0
11410,13,2,2,1,cell,96%,29,30,10,9,71,4.123105626,30.01666204,A,True,False,5.335782189824075
11411,13,2,2,2,cell,96%,32,20,8,8,51,14.14213562,20.09975124,A,False,True,9.848857801796104
11412,13,3,2,1,cell,96%,27,30,9,8,57,5.0,30.14962686,A,True,False,3.9718309859154926
11413,13,3,2,2,cell,95%,30,21,8,7,44,13.0,21.0,A,False,True,12.85820203954587
11414,13,4,2,1,cell,96%,28,30,10,9,71,4.472135955,30.06659276,A,True,False,3.456140350877194
11415,13,4,2,2,cell,96%,29,21,7,8,44,13.03840481,21.02379604,A,False,True,11.500246211678855
11416,13,5,3,1,cell,95%,28,30,10,8,63,4.472135955,30.06659276,A,True,False,1.1267605633802813
11417,13,5,3,2,cell,97%,30,21,9,8,57,13.0,21.0,A,False,True,11.191375443208381
11419,13,6,3,1,cell,95%,30,29,10,9,71,5.0,29.0,A,True,False,3.5059092473410596
11421,13,6,3,3,cell,95%,32,19,8,8,51,15.13274595,19.10497317,A,False,True,13.60946181548153
11422,13,7,3,1,cell,96%,27,30,9,10,71,5.0,30.14962686,A,True,False,3.1622776601683795
11424,13,7,3,3,cell,97%,30,19,9,9,64,15.0,19.0,A,False,True,10.985915492957746
11425,13,8,3,1,cell,96%,28,29,10,9,71,5.385164807,29.06888371,A,True,False,1.4142135623730951
11427,13,8,3,3,cell,97%,30,19,9,9,64,15.0,19.0,A,False,True,12.387669743949125
11428,13,9,3,1,cell,95%,28,29,10,10,79,5.385164807,29.06888371,A,True,False,1.1267605633802824
11430,13,9,3,3,cell,96%,30,18,9,9,64,16.0,18.0,A,False,True,12.166255380456693
11432,13,10,3,2,cell,95%,28,29,9,9,64,5.385164807,29.06888371,A,True,False,1.89873417721519
11433,13,10,3,3,cell,96%,31,18,9,9,64,16.03121954,18.02775638,A,False,True,13.300488428206569
11435,13,11,3,2,cell,95%,27,30,9,10,71,5.0,30.14962686,A,True,False,2.507963562373095
11436,13,11,3,3,cell,96%,30,19,9,9,64,15.0,19.0,A,False,True,10.19803902718557
11437,13,12,3,1,cell,95%,27,30,9,10,71,5.0,30.14962686,A,True,False,0.0
11439,13,12,3,3,cell,97%,31,17,10,9,71,17.02938637,17.02938637,A,False,True,13.601470508735444
11440,13,13,2,1,cell,95%,28,28,10,8,63,6.32455532,28.0713377,A,True,False,3.362828540880071
11441,13,13,2,2,cell,94%,28,38,8,8,51,-4.472135955,38.05259518,B,False,True,10.879159156749253
11442,13,14,2,1,cell,96%,27,28,9,8,57,6.708203932,28.16025568,A,True,False,1.9523809523809523
11443,13,14,2,2,cell,95%,28,39,9,9,64,-5.385164807,39.05124838,B,False,True,11.158730158730158
11444,13,15,2,1,cell,96%,28,29,9,9,64,5.385164807,29.06888371,A,True,False,2.642283737811691
11445,13,15,2,2,cell,96%,28,40,9,10,71,-6.32455532,40.04996879,B,False,True,14.497734929669488
11446,13,16,2,1,cell,96%,27,28,9,9,64,6.708203932,28.16025568,A,True,False,1.4142135623730951
11447,13,16,2,2,cell,95%,27,40,9,9,64,-6.708203932,40.11234224,B,False,True,11.045361017187261
11448,13,17,2,1,cell,95%,27,40,10,9,71,-6.708203932,40.11234224,B,False,True,13.09375
11449,13,17,2,2,cell,97%,27,28,9,9,64,6.708203932,28.16025568,A,True,False,0.0
11450,13,18,2,1,cell,95%,28,41,9,10,71,-7.280109889,41.0487515,B,False,True,14.132154810405298
11451,13,18,2,2,cell,96%,28,28,9,9,64,6.32455532,28.0713377,A,True,False,1.0
11452,13,19,2,1,cell,95%,27,29,10,8,63,5.830951895,29.15475947,A,True,False,1.5704635623730951
11453,13,19,2,2,cell,90%,27,37,5,6,24,-4.242640687,37.12142239,B,False,True,15.305385138137417
11454,13,20,2,1,cell,95%,27,28,9,8,57,6.708203932,28.16025568,A,True,False,1.9523809523809523
11455,13,20,2,2,cell,94%,27,37,7,8,44,-4.242640687,37.12142239,B,False,True,11.015873015873016
11456,13,21,2,1,cell,95%,28,28,9,8,57,6.32455532,28.0713377,A,True,False,1.0
11457,13,21,2,2,cell,93%,28,39,7,8,44,-5.385164807,39.05124838,B,False,True,13.326062771573227
11458,13,22,2,1,cell,96%,28,30,9,9,64,4.472135955,30.06659276,A,True,False,3.228070175438596
11459,13,22,2,2,cell,95%,29,41,8,10,63,-7.071067812,41.01219331,B,False,True,14.091036389352668
11460,13,23,2,1,cell,96%,29,27,10,9,71,7.071067812,27.01851217,A,True,False,4.25602766016838
11461,13,23,2,2,cell,96%,28,38,8,10,63,-4.472135955,38.05259518,B,False,True,8.15625
11462,13,24,1,1,cell,96%,28,29,10,9,71,5.385164807,29.06888371,A,True,False,2.23606797749979
11463,13,25,2,1,cell,96%,27,29,10,8,63,5.830951895,29.15475947,A,True,False,2.126760563380281
11464,13,25,2,2,cell,94%,29,37,6,6,29,-3.16227766,37.01351105,B,False,True,13.977750706045029
11465,13,26,2,1,cell,96%,28,28,10,8,63,6.32455532,28.0713377,A,True,False,1.4142135623730951
11466,13,26,2,2,cell,93%,28,37,7,7,39,-3.605551275,37.05401463,B,False,True,11.87178155782236
11467,13,27,2,1,cell,95%,28,29,10,10,79,5.385164807,29.06888371,A,True,False,3.5396825396825395
11468,13,27,2,2,cell,92%,29,38,8,9,57,-4.123105626,38.01315562,B,False,True,11.002256573501842
11469,13,28,2,1,cell,94%,28,28,10,9,71,6.32455532,28.0713377,A,True,False,2.0126582278481013
11470,13,28,2,2,cell,95%,28,40,9,10,71,-6.32455532,40.04996879,B,False,True,12.012658227848101
11471,13,29,2,1,cell,95%,28,28,9,9,64,6.32455532,28.0713377,A,True,False,0.9859154929577463
11472,13,29,2,2,cell,94%,28,39,9,10,71,-5.385164807,39.05124838,B,False,True,11.0
11473,13,30,2,1,cell,96%,28,29,9,10,71,5.385164807,29.06888371,A,True,False,2.09375
11474,13,30,2,2,cell,96%,30,40,10,11,87,-6.0,40.0,B,False,True,15.759275060596437
11475,13,31,2,1,cell,97%,27,28,10,10,79,6.708203932,28.16025568,A,True,False,2.5409741257533778
11476,13,31,2,2,cell,94%,28,40,9,11,78,-6.32455532,40.04996879,B,False,True,11.985915492957748
11477,13,32,2,1,cell,96%,27,28,10,9,71,6.708203932,28.16025568,A,True,False,1.0126582278481011
11478,13,32,2,2,cell,93%,26,37,7,8,44,-5.0,37.21558813,B,False,True,13.48576488497286
11479,13,33,2,1,cell,96%,27,28,10,9,71,6.708203932,28.16025568,A,True,False,0.0
11480,13,33,2,2,cell,93%,28,38,8,8,51,-4.472135955,38.05259518,B,False,True,12.866777029571594
11481,13,34,2,1,cell,95%,28,28,10,9,71,6.32455532,28.0713377,A,True,False,1.0
11482,13,34,2,2,cell,94%,28,39,8,10,63,-5.385164807,39.05124838,B,False,True,12.172121580567543
11483,13,35,2,1,cell,96%,27,28,10,9,71,6.708203932,28.16025568,A,True,False,1.0
11484,13,35,2,2,cell,95%,28,40,8,10,63,-6.32455532,40.04996879,B,False,True,13.126760563380282
11485,13,36,2,1,cell,96%,28,27,11,9,78,7.280109889,27.07397274,A,True,False,2.4001290553308428
11486,13,36,2,2,cell,96%,28,39,9,11,78,-5.385164807,39.05124838,B,False,True,12.031276510145009
11487,13,37,2,1,cell,97%,27,28,10,11,87,6.708203932,28.16025568,A,True,False,2.568059716219249
11488,13,37,2,2,cell,83%,27,40,9,11,78,-6.708203932,40.11234224,B,False,True,13.038404810405298
11489,13,38,2,1,cell,97%,27,27,10,9,71,7.615773106,27.16615541,A,True,False,2.839080459770115
11490,13,38,2,2,cell,87%,28,35,5,6,24,-2.236067977,35.05709629,B,False,True,14.312447122210303
11491,13,39,2,1,cell,97%,27,28,10,9,71,6.708203932,28.16025568,A,True,False,1.0
11492,13,39,2,2,cell,94%,28,37,7,8,44,-3.605551275,37.05401463,B,False,True,13.852692522529342
11493,13,40,2,1,cell,96%,28,27,10,9,71,7.280109889,27.07397274,A,True,False,1.4142135623730951
11494,13,40,2,2,cell,94%,28,38,8,8,51,-4.472135955,38.05259518,B,False,True,12.866777029571594
11495,13,41,2,1,cell,92%,27,28,10,10,79,6.708203932,28.16025568,A,True,False,2.5409741257533778
11496,13,41,2,2,cell,81%,28,39,8,10,63,-5.385164807,39.05124838,B,False,True,13.126760563380282
11497,13,42,2,1,cell,96%,28,26,9,9,64,8.246211251,26.07680962,A,True,False,4.13480215471498
11498,13,42,2,2,cell,93%,29,38,8,10,63,-4.123105626,38.01315562,B,False,True,12.223355482881773
11499,13,43,2,1,cell,94%,28,38,10,11,87,-4.472135955,38.05259518,B,False,True,15.59375
11500,13,43,2,2,cell,96%,28,26,9,11,78,8.246211251,26.07680962,A,True,False,2.1875
11501,13,44,2,1,cell,94%,27,39,9,11,78,-5.830951895,39.11521443,B,False,True,13.038404810405298
11502,13,44,2,2,cell,96%,28,26,9,10,71,8.246211251,26.07680962,A,True,False,0.8974358974358976
11503,13,45,2,1,cell,96%,29,27,10,9,71,7.071067812,27.01851217,A,True,False,1.4142135623730951
11504,13,45,2,2,cell,95%,29,36,6,7,33,-2.236067977,36.01388621,B,False,True,15.401988297177228
11505,13,46,2,1,cell,95%,28,28,9,10,71,6.32455532,28.0713377,A,True,False,1.4142135623730951
11506,13,46,2,2,cell,87%,29,38,7,8,44,-4.123105626,38.01315562,B,False,True,14.802816901408452
11507,13,47,2,1,cell,96%,27,28,9,9,64,6.708203932,28.16025568,A,True,False,1.9859154929577463
11508,13,47,2,2,cell,95%,28,39,8,10,63,-5.385164807,39.05124838,B,False,True,12.126760563380282
11509,13,48,2,1,cell,95%,28,28,9,10,71,6.32455532,28.0713377,A,True,False,2.09375
11510,13,48,2,2,cell,94%,29,39,8,10,63,-5.099019514,39.01281841,B,False,True,11.336589887498947
11511,13,49,2,1,cell,97%,27,27,10,9,71,7.615773106,27.16615541,A,True,False,1.4142135623730951
11512,13,49,2,2,cell,95%,27,39,9,11,78,-5.830951895,39.11521443,B,False,True,12.031276510145009
11513,13,50,2,1,cell,97%,27,27,9,10,71,7.615773106,27.16615541,A,True,False,0.0
11514,13,50,2,2,cell,95%,30,39,10,12,95,-5.0,39.0,B,False,True,15.749598566993825
11515,13,51,1,1,cell,97%,28,29,11,12,104,5.385164807,29.06888371,A,True,False,6.883955301443452
11516,13,52,2,1,cell,95%,28,28,10,8,63,6.32455532,28.0713377,A,True,False,4.9423076923076925
11517,13,52,2,2,cell,94%,28,37,6,8,38,-3.605551275,37.05401463,B,False,True,14.346153846153847
11518,13,53,2,1,cell,95%,29,28,10,9,71,6.08276253,28.01785145,A,True,False,2.2698412698412698
11519,13,53,2,2,cell,96%,28,38,7,8,44,-4.472135955,38.05259518,B,False,True,13.015873015873016
11520,13,54,2,1,cell,97%,27,27,10,9,71,7.615773106,27.16615541,A,True,False,2.23606797749979
11521,13,54,2,2,cell,95%,27,37,7,10,55,-4.242640687,37.12142239,B,False,True,11.473065584053453
11522,13,55,2,1,cell,96%,29,27,10,10,79,7.071067812,27.01851217,A,True,False,3.1267605633802824
11523,13,55,2,2,cell,94%,28,38,8,10,63,-4.472135955,38.05259518,B,False,True,12.172121580567543
11524,13,56,2,1,cell,94%,28,29,10,12,95,5.385164807,29.06888371,A,True,False,4.2613844331959925
11525,13,56,2,2,cell,95%,29,40,9,11,78,-6.08276253,40.01249805,B,False,True,13.126582278481012
11526,13,57,2,1,cell,97%,28,27,10,10,79,7.280109889,27.07397274,A,True,False,3.6842105263157894
11527,13,57,2,2,cell,95%,28,39,9,11,78,-5.385164807,39.05124838,B,False,True,11.789473684210526
11528,13,58,1,1,cell,97%,27,27,11,10,87,7.615773106,27.16615541,A,True,False,2.012658227848102
11529,13,59,2,1,cell,97%,29,27,11,9,78,7.071067812,27.01851217,A,True,False,3.0344827586206895
11530,13,59,2,2,cell,95%,30,35,6,7,33,-1.0,35.0,B,False,True,14.750900297041667
11531,13,60,2,1,cell,96%,28,27,10,9,71,7.280109889,27.07397274,A,True,False,1.8974358974358976
11532,13,60,2,2,cell,95%,28,37,7,8,44,-3.605551275,37.05401463,B,False,True,14.40884998009525
11533,13,61,2,1,cell,97%,27,27,11,9,78,7.615773106,27.16615541,A,True,False,1.9859154929577474
11534,13,61,2,2,cell,95%,26,37,7,9,50,-5.0,37.21558813,B,False,True,13.15578550605881
11535,13,62,2,1,cell,96%,29,28,11,10,87,6.08276253,28.01785145,A,True,False,3.389914131345944
11536,13,62,2,2,cell,96%,29,38,8,11,70,-4.123105626,38.01315562,B,False,True,12.205980913139973
11537,13,63,2,1,cell,96%,28,26,9,10,71,8.246211251,26.07680962,A,True,False,4.075148437269904
11538,13,63,2,2,cell,95%,29,38,9,11,78,-4.123105626,38.01315562,B,False,True,11.03448275862069
11539,13,64,1,1,cell,97%,28,27,11,10,87,7.280109889,27.07397274,A,True,False,3.2535211267605626
11540,13,65,2,1,cell,97%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,2.0344827586206895
11541,13,65,2,2,cell,94%,29,35,6,6,29,-1.414213562,35.0142828,B,False,True,14.728924414965217
11542,13,66,2,1,cell,97%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,0.0
11543,13,66,2,2,cell,96%,29,36,7,8,44,-2.236067977,36.01388621,B,False,True,14.40884998009525
11544,13,67,2,1,cell,97%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,0.0
11545,13,67,2,2,cell,95%,27,36,7,9,50,-3.605551275,36.12478374,B,False,True,13.63961921086448
11546,13,68,2,1,cell,96%,27,27,10,9,71,7.615773106,27.16615541,A,True,False,2.3116494598089927
11547,13,68,2,2,cell,95%,27,37,8,11,70,-4.242640687,37.12142239,B,False,True,12.071002042828287
11548,13,69,2,1,cell,97%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,2.4001290553308428
11549,13,69,2,2,cell,95%,29,38,8,12,76,-4.123105626,38.01315562,B,False,True,11.884565239611621
11550,13,70,2,1,cell,96%,28,27,10,10,79,7.280109889,27.07397274,A,True,False,1.1282051282051277
11551,13,70,2,2,cell,95%,28,38,9,11,78,-4.472135955,38.05259518,B,False,True,12.0
11552,13,71,1,1,cell,96%,28,28,11,10,87,6.32455532,28.0713377,A,True,False,2.012658227848102
11553,13,72,2,1,cell,97%,28,27,11,10,87,7.280109889,27.07397274,A,True,False,1.0
11554,13,72,2,2,cell,97%,30,35,6,6,29,-1.0,35.0,B,False,True,13.946776555947187
11555,13,73,2,1,cell,96%,28,27,12,9,85,7.280109889,27.07397274,A,True,False,0.2298850574712641
11556,13,73,2,2,cell,95%,28,37,7,8,44,-3.605551275,37.05401463,B,False,True,14.942528735632184
11557,13,74,2,1,cell,96%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,1.8235294117647063
11558,13,74,2,2,cell,96%,28,36,7,9,50,-2.828427125,36.05551275,B,False,True,13.117647058823529
11559,13,75,2,1,cell,96%,28,26,11,9,78,8.246211251,26.07680962,A,True,False,0.0
11560,13,75,2,2,cell,95%,28,36,8,9,57,-2.828427125,36.05551275,B,False,True,12.692307692307693
11561,13,76,2,1,cell,97%,28,27,11,10,87,7.280109889,27.07397274,A,True,False,2.153846153846154
11562,13,76,2,2,cell,94%,28,38,8,10,63,-4.472135955,38.05259518,B,False,True,13.923076923076923
11563,13,77,2,1,cell,97%,27,26,11,10,87,8.544003745,26.17250466,A,True,False,1.4142135623730951
11564,13,77,2,2,cell,94%,27,38,8,11,70,-5.0,38.11823711,B,False,True,12.999384005693008
11565,13,78,1,1,cell,96%,28,27,11,11,96,7.280109889,27.07397274,A,True,False,2.4486963209937844
11566,13,79,2,1,cell,97%,27,27,11,9,78,7.615773106,27.16615541,A,True,False,2.875
11567,13,79,2,2,cell,93%,28,35,6,6,29,-2.236067977,35.05709629,B,False,True,14.979166666666668
11568,13,80,2,1,cell,95%,27,26,10,11,87,8.544003745,26.17250466,A,True,False,2.153846153846154
11569,13,80,2,2,cell,90%,27,36,7,8,44,-3.605551275,36.12478374,B,False,True,13.35897435897436
11570,13,81,2,1,cell,95%,28,28,10,9,71,6.32455532,28.0713377,A,True,False,4.075148437269904
11571,13,81,2,2,cell,94%,28,38,8,9,57,-4.472135955,38.05259518,B,False,True,15.48987044086126
