,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
26431,30,1,2,1,cell,96%,28,30,9,8,57,4.472135955,30.06659276,A,True,False,0.0
26432,30,1,2,2,cell,95%,28,39,7,7,39,-5.385164807,39.05124838,B,False,True,12.157894736842106
26433,30,2,2,1,cell,96%,30,30,10,8,63,4.0,30.0,A,True,False,3.0526315789473695
26434,30,2,2,2,cell,96%,30,40,8,7,44,-6.0,40.0,B,False,True,12.478740781571537
26435,30,3,2,1,cell,96%,28,29,10,8,63,5.385164807,29.06888371,A,True,False,2.23606797749979
26436,30,3,2,2,cell,95%,29,40,8,8,51,-6.08276253,40.01249805,B,False,True,11.954637525882795
26437,30,4,2,1,cell,96%,29,29,10,9,71,5.099019514,29.01723626,A,True,False,2.2698412698412698
26438,30,4,2,2,cell,95%,28,40,9,8,57,-6.32455532,40.04996879,B,False,True,11.952380952380953
26439,30,5,2,1,cell,95%,29,28,10,9,71,6.08276253,28.01785145,A,True,False,1.0
26440,30,5,2,2,cell,96%,28,40,9,9,64,-6.32455532,40.04996879,B,False,True,12.031276510145007
26441,30,6,2,1,cell,96%,28,29,10,10,79,5.385164807,29.06888371,A,True,False,2.5409741257533778
26442,30,6,2,2,cell,96%,28,41,9,9,64,-7.280109889,41.0487515,B,False,True,14.024320303363044
26443,30,7,2,1,cell,96%,29,28,9,9,64,6.08276253,28.01785145,A,True,False,3.312947739588285
26444,30,7,2,2,cell,95%,30,40,8,8,51,-6.0,40.0,B,False,True,14.724643684967301
26445,30,8,2,1,cell,95%,29,28,9,9,64,6.08276253,28.01785145,A,True,False,0.0
26446,30,8,2,2,cell,96%,29,40,8,9,57,-6.08276253,40.01249805,B,False,True,13.09375
26447,30,9,2,1,cell,96%,29,29,9,8,57,5.099019514,29.01723626,A,True,False,2.09375
26448,30,9,2,2,cell,96%,29,40,8,9,57,-6.08276253,40.01249805,B,False,True,13.09375
26449,30,10,2,1,cell,96%,28,29,9,8,57,5.385164807,29.06888371,A,True,False,1.0
26450,30,10,2,2,cell,96%,29,40,8,8,51,-6.08276253,40.01249805,B,False,True,12.052631578947368
26451,30,11,2,1,cell,96%,29,30,10,8,63,4.123105626,30.01666204,A,True,False,2.466845141320465
26452,30,11,2,2,cell,96%,29,40,9,8,57,-6.08276253,40.01249805,B,False,True,11.045361017187261
26453,30,12,2,1,cell,96%,28,31,9,8,57,3.605551275,31.06444913,A,True,False,2.3665945147540475
26454,30,12,2,2,cell,95%,28,41,9,8,57,-7.280109889,41.0487515,B,False,True,11.997741969568214
26455,30,13,2,1,cell,96%,29,40,10,9,71,-6.08276253,40.01249805,B,False,True,11.51152548901461
26456,30,13,2,2,cell,96%,28,30,9,10,71,4.472135955,30.06659276,A,True,False,3.456140350877194
26457,30,14,3,1,cell,94%,29,41,9,9,64,-7.071067812,41.01219331,B,False,True,12.031276510145007
26458,30,14,3,2,cell,97%,29,30,9,9,64,4.123105626,30.01666204,A,True,False,1.9859154929577463
26460,30,15,3,1,cell,96%,30,30,10,9,71,4.0,30.0,A,True,False,2.09375
26461,30,15,3,2,cell,96%,29,43,8,9,57,-9.055385138,43.01162634,B,False,True,14.09375
