,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
41641,48,1,2,1,cell,96%,27,21,9,8,57,13.34166406,21.21320344,A,False,True,10.580582980505138
41642,48,1,2,2,cell,96%,30,30,9,9,64,4.0,30.0,A,True,False,0.0
41643,48,2,2,1,cell,96%,27,20,9,8,57,14.31782106,20.22374842,A,False,True,11.53405650891055
41644,48,2,2,2,cell,96%,30,30,10,10,79,4.0,30.0,A,True,False,2.34375
41645,48,3,2,1,cell,96%,27,20,9,8,57,14.31782106,20.22374842,A,False,True,13.22511663549283
41646,48,3,2,2,cell,96%,31,30,10,9,71,4.123105626,30.01666204,A,True,False,2.0126582278481013
41647,48,4,2,1,cell,95%,27,19,9,8,57,15.29705854,19.23538406,A,False,True,13.676530896635118
41648,48,4,2,2,cell,96%,30,29,10,9,71,5.0,29.0,A,True,False,1.4142135623730951
41649,48,5,2,1,cell,96%,26,19,9,9,64,15.5241747,19.41648784,A,False,True,11.756245107226755
41650,48,5,2,2,cell,97%,30,30,10,10,79,4.0,30.0,A,True,False,2.1267605633802824
41651,48,6,2,1,cell,96%,26,19,9,9,64,15.5241747,19.41648784,A,False,True,13.603434087934815
41652,48,6,2,2,cell,97%,29,31,10,10,79,3.16227766,31.01612484,A,True,False,1.4142135623730951
41653,48,7,2,1,cell,94%,29,20,9,8,57,14.03566885,20.02498439,A,False,True,13.784810126582279
41654,48,7,2,2,cell,95%,30,31,8,8,51,3.0,31.0,A,True,False,4.544303797468355
41656,48,8,3,2,cell,96%,30,29,8,9,57,5.0,29.0,A,True,False,3.1764705882352944
41657,48,8,3,3,cell,93%,31,19,7,8,44,15.03329638,19.02629759,A,False,True,13.414143598400138
41659,48,9,3,2,cell,97%,30,29,9,9,64,5.0,29.0,A,True,False,1.2280701754385959
41660,48,9,3,3,cell,96%,33,16,8,9,57,18.24828759,16.2788206,A,False,True,13.341664064126334
41662,48,10,3,2,cell,96%,30,31,11,10,87,3.0,31.0,A,True,False,5.59375
41663,48,10,3,3,cell,96%,33,18,8,10,63,16.2788206,18.24828759,A,False,True,11.55800425099138
41665,48,11,3,2,cell,97%,30,30,9,9,64,4.0,30.0,A,True,False,3.6436781609195403
41666,48,11,3,3,cell,96%,34,17,8,9,57,17.4642492,17.4642492,A,False,True,18.008495640630002
41668,48,12,3,2,cell,96%,30,30,9,9,64,4.0,30.0,A,True,False,0.0
41669,48,12,3,3,cell,95%,33,16,9,10,71,18.24828759,16.2788206,A,False,True,15.411571063276352
41671,48,13,3,2,cell,96%,29,30,9,7,50,4.123105626,30.01666204,A,True,False,3.1875
41672,48,13,3,3,cell,95%,33,15,9,9,64,19.23538406,15.29705854,A,False,True,15.297058540778355
41674,48,14,4,2,cell,96%,30,30,10,7,55,4.0,30.0,A,True,False,2.000000000000001
41676,48,14,4,4,cell,95%,33,16,9,10,71,18.24828759,16.2788206,A,False,True,18.760219778561037
41677,48,15,4,1,cell,96%,26,20,8,9,57,14.56021978,20.39607805,A,False,True,11.133965977905373
41678,48,15,4,2,cell,95%,29,32,10,8,63,2.236067977,32.01562119,A,True,False,3.690613432045245
41681,48,16,3,1,cell,94%,28,20,10,9,71,14.14213562,20.09975124,A,False,True,13.311435848633565
41683,48,16,3,3,cell,95%,30,30,9,8,57,4.0,30.0,A,True,False,3.1884489298807424
41685,48,17,3,2,cell,96%,29,30,9,8,57,4.123105626,30.01666204,A,True,False,1.0
41686,48,17,3,3,cell,94%,31,19,8,9,57,15.03329638,19.02629759,A,False,True,11.045361017187261
41689,48,18,4,3,cell,96%,29,29,10,10,79,5.099019514,29.01723626,A,True,False,4.859649122807019
41690,48,18,4,4,cell,95%,31,16,9,9,64,18.02775638,16.03121954,A,False,True,15.370205799169547
41693,48,19,4,3,cell,97%,30,30,10,9,71,4.0,30.0,A,True,False,2.4268717902211963
41694,48,19,4,4,cell,95%,33,16,9,9,64,18.24828759,16.2788206,A,False,True,15.500204685950633
41696,48,20,4,2,cell,96%,30,29,9,7,50,5.0,29.0,A,True,False,3.95774647887324
41698,48,20,4,4,cell,96%,34,16,9,10,71,18.43908891,16.4924225,A,False,True,14.560219778561038
41700,48,21,4,2,cell,97%,30,31,10,8,63,3.0,31.0,A,True,False,4.6
41702,48,21,4,4,cell,96%,34,16,11,8,70,18.43908891,16.4924225,A,False,True,17.601470508735442
41704,48,22,4,2,cell,97%,30,30,10,9,71,4.0,30.0,A,True,False,2.2698412698412698
41706,48,22,4,4,cell,96%,33,16,10,10,79,18.24828759,16.2788206,A,False,True,17.836741080460897
41708,48,23,4,2,cell,97%,30,29,10,9,71,5.0,29.0,A,True,False,1.0
41710,48,23,4,4,cell,94%,33,16,8,10,63,18.24828759,16.2788206,A,False,True,15.444581626656634
