,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
53691,63,1,2,1,cell,95%,28,22,8,9,57,12.16552506,22.09072203,A,False,True,12.174089911838344
53692,63,1,2,2,cell,95%,30,31,8,7,44,3.0,31.0,A,True,False,0.0
53693,63,2,2,1,cell,96%,28,23,8,8,51,11.18033989,23.08679276,A,False,True,9.837120342144413
53694,63,2,2,2,cell,96%,29,32,9,8,57,2.236067977,32.01562119,A,True,False,4.368759016918549
53695,63,3,2,1,cell,96%,28,23,8,8,51,11.18033989,23.08679276,A,False,True,10.108016717084785
53696,63,3,2,2,cell,95%,31,31,8,7,44,3.16227766,31.01612484,A,True,False,4.516769731885756
53697,63,4,2,1,cell,95%,28,22,8,9,57,12.16552506,22.09072203,A,False,True,12.441378435050591
53698,63,4,2,2,cell,95%,30,31,8,7,44,3.0,31.0,A,True,False,1.0
53699,63,5,3,1,cell,96%,29,23,8,9,57,11.04536102,23.02172887,A,False,True,11.016803202844002
53700,63,5,3,2,cell,95%,31,32,8,7,44,2.236067977,32.01562119,A,True,False,1.4142135623730951
53702,63,6,3,1,cell,96%,29,23,9,9,64,11.04536102,23.02172887,A,False,True,13.764999002747434
53703,63,6,3,2,cell,96%,30,32,8,8,51,2.0,32.0,A,True,False,2.5909090909090917
53705,63,7,3,1,cell,94%,29,23,8,9,57,11.04536102,23.02172887,A,False,True,10.23185572637271
53707,63,7,3,3,cell,97%,30,33,8,8,51,1.0,33.0,A,True,False,1.0
53708,63,8,3,1,cell,94%,29,30,8,9,57,4.123105626,30.01666204,A,True,False,4.3387482484036735
53710,63,8,3,3,cell,92%,30,23,7,8,44,11.0,23.0,A,False,True,11.372549019607842
53711,63,9,3,1,cell,93%,28,31,9,10,71,3.605551275,31.06444913,A,True,False,3.8703539132502893
53713,63,9,3,3,cell,92%,31,21,7,9,50,13.03840481,21.02379604,A,False,True,10.447614632731486
53716,63,10,4,3,cell,96%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,2.9718309859154926
53717,63,10,4,4,cell,95%,31,19,8,9,57,15.03329638,19.02629759,A,False,True,14.341147862768473
53720,63,11,4,3,cell,96%,30,31,9,9,64,3.0,31.0,A,True,False,2.228070175438596
53721,63,11,4,4,cell,94%,34,17,8,9,57,17.4642492,17.4642492,A,False,True,14.866068747318506
53723,63,12,4,2,cell,91%,30,31,9,9,64,3.0,31.0,A,True,False,0.0
53725,63,12,4,4,cell,97%,33,16,9,9,64,18.24828759,16.2788206,A,False,True,15.297058540778355
53727,63,13,4,2,cell,93%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,2.09375
53729,63,13,4,4,cell,95%,34,16,11,10,87,18.43908891,16.4924225,A,False,True,19.117924696260026
53730,63,14,4,1,cell,96%,28,24,9,8,57,10.19803903,24.08318916,A,False,True,7.0710678118654755
53731,63,14,4,2,cell,96%,29,32,9,8,57,2.236067977,32.01562119,A,True,False,1.0
53734,63,15,2,1,cell,96%,30,30,8,8,51,4.0,30.0,A,True,False,3.288699556447158
53735,63,15,2,2,cell,96%,29,40,7,7,39,-6.08276253,40.01249805,B,False,True,11.157894736842106
53736,63,16,2,1,cell,97%,30,30,9,8,57,4.0,30.0,A,True,False,1.1764705882352944
53737,63,16,2,2,cell,97%,30,41,8,8,51,-7.0,41.0,B,False,True,11.0
53738,63,17,2,1,cell,97%,29,30,9,8,57,4.123105626,30.01666204,A,True,False,1.0
53739,63,17,2,2,cell,96%,29,40,8,8,51,-6.08276253,40.01249805,B,False,True,11.102507200068258
53740,63,18,2,1,cell,96%,29,40,10,9,71,-6.08276253,40.01249805,B,False,True,12.456140350877194
53741,63,18,2,2,cell,96%,29,29,9,9,64,5.099019514,29.01723626,A,True,False,2.228070175438596
53742,63,19,2,1,cell,96%,30,41,10,9,71,-7.0,41.0,B,False,True,13.135344578792294
53743,63,19,2,2,cell,96%,30,29,9,9,64,5.0,29.0,A,True,False,1.0
53744,63,20,1,1,cell,96%,30,31,9,8,57,3.0,31.0,A,True,False,3.09375
53745,63,21,2,1,cell,95%,30,29,8,7,44,5.0,29.0,A,True,False,4.280701754385966
53746,63,21,2,2,cell,88%,30,38,6,7,33,-4.0,38.0,B,False,True,11.210526315789473
53747,63,22,2,1,cell,96%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,5.190613432045244
53748,63,22,2,2,cell,95%,29,39,7,7,39,-5.099019514,39.01281841,B,False,True,11.186239257484527
53749,63,23,2,1,cell,96%,29,30,8,8,51,4.123105626,30.01666204,A,True,False,2.052631578947368
53750,63,23,2,2,cell,96%,30,41,8,8,51,-7.0,41.0,B,False,True,11.102507200068258
53751,63,24,2,1,cell,96%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,2.1764705882352944
53752,63,24,2,2,cell,96%,29,41,8,8,51,-7.071067812,41.01219331,B,False,True,11.0
53753,63,25,2,1,cell,97%,29,30,9,8,57,4.123105626,30.01666204,A,True,False,1.0
53754,63,25,2,2,cell,96%,29,40,9,9,64,-6.08276253,40.01249805,B,False,True,10.228070175438596
53755,63,26,2,1,cell,96%,30,40,10,9,71,-6.0,40.0,B,False,True,12.506015971998083
53756,63,26,2,2,cell,96%,30,30,8,9,57,4.0,30.0,A,True,False,1.0
53757,63,27,2,1,cell,96%,30,40,10,9,71,-6.0,40.0,B,False,True,12.456140350877194
53758,63,27,2,2,cell,97%,30,31,9,8,57,3.0,31.0,A,True,False,1.0
53759,63,28,1,1,cell,96%,30,29,8,9,57,5.0,29.0,A,True,False,2.0
53760,63,29,2,1,cell,96%,30,29,9,8,57,5.0,29.0,A,True,False,0.0
53761,63,29,2,2,cell,92%,29,38,5,6,24,-4.123105626,38.01315562,B,False,True,14.844858822347945
53762,63,30,2,1,cell,96%,28,29,9,9,64,5.385164807,29.06888371,A,True,False,3.228070175438596
53763,63,30,2,2,cell,95%,28,39,7,8,44,-5.385164807,39.05124838,B,False,True,12.478740781571537
53764,63,31,2,1,cell,96%,28,29,9,9,64,5.385164807,29.06888371,A,True,False,0.0
53765,63,31,2,2,cell,96%,28,40,7,8,44,-6.32455532,40.04996879,B,False,True,14.125
53766,63,32,2,1,cell,97%,28,30,9,8,57,4.472135955,30.06659276,A,True,False,2.09375
53767,63,32,2,2,cell,94%,29,41,8,8,51,-7.071067812,41.01219331,B,False,True,14.072844578792294
53768,63,33,2,1,cell,97%,28,29,9,9,64,5.385164807,29.06888371,A,True,False,2.228070175438596
53769,63,33,2,2,cell,96%,28,41,9,8,57,-7.280109889,41.0487515,B,False,True,11.0
53770,63,34,2,1,cell,97%,30,40,10,9,71,-6.0,40.0,B,False,True,12.274089887498947
