,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
47941,56,1,3,1,cell,95%,26,21,7,8,44,13.60147051,21.37755833,A,False,True,15.832133997826823
47942,56,1,3,2,cell,96%,29,32,10,10,79,2.236067977,32.01562119,A,True,False,0.0
47944,56,2,2,1,cell,95%,27,21,8,8,51,13.34166406,21.21320344,A,False,True,14.724643684967301
47945,56,2,2,2,cell,96%,28,31,9,10,71,3.605551275,31.06444913,A,True,False,2.4268717902211963
47946,56,3,3,1,cell,93%,25,19,7,9,50,15.8113883,19.6468827,A,False,True,15.32706335572622
47947,56,3,3,2,cell,95%,29,30,11,11,96,4.123105626,30.01666204,A,True,False,4.935340322936475
47949,56,4,3,1,cell,95%,26,19,8,10,63,15.5241747,19.41648784,A,False,True,14.83925425099138
47950,56,4,3,2,cell,96%,29,31,11,11,96,3.16227766,31.01612484,A,True,False,1.0
47952,56,5,2,1,cell,94%,29,19,10,9,71,15.03329638,19.02629759,A,False,True,14.604166666666666
47953,56,5,2,2,cell,96%,29,29,11,11,96,5.099019514,29.01723626,A,True,False,2.0
47954,56,6,2,1,cell,96%,27,19,9,8,57,15.29705854,19.23538406,A,False,True,14.26053902718557
47955,56,6,2,2,cell,96%,29,29,10,11,87,5.099019514,29.01723626,A,True,False,0.9375
47956,56,7,3,1,cell,95%,27,19,8,8,51,15.29705854,19.23538406,A,False,True,14.33597006166833
47957,56,7,3,2,cell,95%,29,30,10,11,87,4.123105626,30.01666204,A,True,False,1.0
47959,56,8,3,1,cell,95%,26,20,7,8,44,14.56021978,20.39607805,A,False,True,15.382835244542735
47960,56,8,3,2,cell,96%,29,30,9,11,78,4.123105626,30.01666204,A,True,False,1.0344827586206895
47962,56,9,3,1,cell,94%,26,19,6,9,43,15.5241747,19.41648784,A,False,True,15.888933738170866
47963,56,9,3,2,cell,96%,30,30,10,10,79,4.0,30.0,A,True,False,1.1282051282051277
47965,56,10,3,1,cell,94%,25,18,6,9,43,16.76305461,18.68154169,A,False,True,17.556962025316455
47966,56,10,3,2,cell,96%,29,30,10,10,79,4.123105626,30.01666204,A,True,False,1.0
47968,56,11,3,1,cell,94%,25,18,7,9,50,16.76305461,18.68154169,A,False,True,16.319996716622885
47969,56,11,3,2,cell,97%,29,31,11,12,104,3.16227766,31.01612484,A,True,False,4.164556962025316
47971,56,12,3,1,cell,94%,25,18,6,8,38,16.76305461,18.68154169,A,False,True,19.94762435488929
47972,56,12,3,2,cell,97%,29,29,11,11,96,5.099019514,29.01723626,A,True,False,2.7692307692307687
47974,56,13,3,1,cell,95%,24,16,7,8,44,18.97366596,17.08800749,A,False,True,19.345054943850787
47975,56,13,3,2,cell,96%,29,29,11,11,96,5.099019514,29.01723626,A,True,False,0.0
47978,56,14,3,2,cell,95%,29,31,9,11,78,3.16227766,31.01612484,A,True,False,3.875
47979,56,14,3,3,cell,93%,32,20,8,10,63,14.14213562,20.09975124,A,False,True,12.924332980505138
47980,56,15,2,1,cell,96%,28,28,9,11,78,6.32455532,28.0713377,A,True,False,3.1622776601683795
47981,56,15,2,2,cell,94%,33,16,9,9,64,18.24828759,16.2788206,A,False,True,17.319046491131818
47982,56,16,2,1,cell,96%,29,29,9,11,78,5.099019514,29.01723626,A,True,False,1.4142135623730951
47983,56,16,2,2,cell,95%,32,20,7,8,44,14.14213562,20.09975124,A,False,True,13.303246268973519
47984,56,17,2,1,cell,97%,28,28,9,9,64,6.32455532,28.0713377,A,True,False,3.2090853572448905
47985,56,17,2,2,cell,95%,33,19,8,9,57,15.29705854,19.23538406,A,False,True,13.462637306576703
47986,56,18,2,1,cell,96%,28,30,10,12,95,4.472135955,30.06659276,A,True,False,6.84375
