,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
38936,45,1,2,1,cell,96%,27,23,8,8,51,11.40175425,23.19482701,A,False,True,8.246211251235321
38937,45,1,2,2,cell,94%,29,31,8,8,51,3.16227766,31.01612484,A,True,False,0.0
38938,45,2,2,1,cell,96%,27,23,8,8,51,11.40175425,23.19482701,A,False,True,8.246211251235321
38939,45,2,2,2,cell,96%,28,31,8,7,44,3.605551275,31.06444913,A,True,False,2.3725490196078427
38940,45,3,2,1,cell,96%,27,22,7,8,44,12.36931688,22.20360331,A,False,True,9.055385138137417
38941,45,3,2,2,cell,95%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,3.954545454545454
38942,45,4,2,1,cell,96%,26,22,7,8,44,12.64911064,22.36067977,A,False,True,11.767534734891104
38943,45,4,2,2,cell,96%,28,30,10,7,55,4.472135955,30.06659276,A,True,False,1.7650907553555513
38944,45,5,3,1,cell,96%,28,22,7,7,39,12.16552506,22.09072203,A,False,True,10.90909090909091
38945,45,5,3,2,cell,97%,30,31,9,9,64,3.0,31.0,A,True,False,3.8724316138634256
38947,45,6,3,1,cell,96%,28,22,8,9,57,12.16552506,22.09072203,A,False,True,10.313294457292889
38948,45,6,3,2,cell,97%,29,31,9,9,64,3.16227766,31.01612484,A,True,False,1.0
38950,45,7,3,1,cell,96%,28,21,9,9,64,13.15294644,21.09502311,A,False,True,10.04987562112089
38951,45,7,3,2,cell,96%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,1.09375
38953,45,8,3,1,cell,96%,28,22,9,8,57,12.16552506,22.09072203,A,False,True,9.055385138137417
38954,45,8,3,2,cell,97%,29,31,9,9,64,3.16227766,31.01612484,A,True,False,1.2280701754385959
38956,45,9,3,1,cell,95%,28,21,9,9,64,13.15294644,21.09502311,A,False,True,10.04987562112089
38957,45,9,3,2,cell,97%,30,31,9,9,64,3.0,31.0,A,True,False,1.0
38959,45,10,3,1,cell,96%,27,21,9,8,57,13.34166406,21.21320344,A,False,True,11.53405650891055
38960,45,10,3,2,cell,93%,27,31,9,9,64,4.242640687,31.144823,A,True,False,3.0
38962,45,11,3,1,cell,84%,28,30,9,10,71,4.472135955,30.06659276,A,True,False,2.507963562373095
38964,45,11,3,3,cell,96%,31,20,8,10,63,14.03566885,20.02498439,A,False,True,11.860949910719626
38966,45,12,3,2,cell,89%,29,31,8,8,51,3.16227766,31.01612484,A,True,False,4.231114970823799
38967,45,12,3,3,cell,96%,31,18,9,9,64,16.03121954,18.02775638,A,False,True,13.355232369810727
38969,45,13,4,2,cell,95%,29,29,9,7,50,5.099019514,29.01723626,A,True,False,2.196078431372549
38971,45,13,4,4,cell,96%,33,16,10,9,71,18.24828759,16.2788206,A,False,True,19.445743323711003
38973,45,14,4,2,cell,97%,29,30,9,8,57,4.123105626,30.01666204,A,True,False,2.399999999999999
38975,45,14,4,4,cell,94%,33,15,11,9,78,19.23538406,15.29705854,A,False,True,20.16021977856104
38978,45,15,4,3,cell,96%,30,32,8,8,51,2.0,32.0,A,True,False,3.288699556447158
38979,45,15,4,4,cell,95%,33,17,11,10,87,17.2626765,17.2626765,A,False,True,18.864628403472288
38980,45,16,4,1,cell,73%,26,24,8,9,57,10.77032961,24.33105012,A,False,True,10.120742498234453
38981,45,16,4,2,cell,96%,28,33,8,8,51,2.236067977,33.06055051,A,True,False,2.23606797749979
38984,45,17,4,1,cell,95%,26,24,8,8,51,10.77032961,24.33105012,A,False,True,9.219544457292889
38985,45,17,4,2,cell,96%,29,33,10,8,63,1.414213562,33.01514804,A,True,False,3.3529411764705888
38988,45,18,5,1,cell,90%,26,23,9,8,57,11.70469991,23.34523506,A,False,True,11.392687461291503
38990,45,18,5,3,cell,96%,28,32,10,9,71,2.828427125,32.06243908,A,True,False,2.6840548322143647
38993,45,19,5,1,cell,91%,25,23,9,8,57,12.08304597,23.53720459,A,False,True,11.45866396642063
38995,45,19,5,3,cell,95%,28,32,10,8,63,2.828427125,32.06243908,A,True,False,1.1267605633802813
38999,45,20,4,2,cell,93%,27,24,9,8,57,10.44030651,24.18677324,A,False,True,9.014638700679502
39000,45,20,4,3,cell,95%,29,32,9,7,50,2.236067977,32.01562119,A,True,False,3.063492063492064
