,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,area,gateDist,edgeDist,region,is_mother_cell,is_daughter_cell,last_mother_cost
57497,68,1,5,3,cell,93%,27,17,12,12,114,17.2626765,17.2626765,A,False,True,24.14213562373095
57498,68,1,5,4,cell,96%,29,31,9,8,57,3.16227766,31.01612484,A,True,False,0.0
57503,68,2,6,4,cell,95%,30,30,9,8,57,4.0,30.0,A,True,False,1.4142135623730951
57506,68,3,2,1,cell,96%,29,30,7,8,44,4.123105626,30.01666204,A,True,False,3.2807017543859653
57507,68,3,2,2,cell,95%,32,21,8,8,51,13.15294644,21.09502311,A,False,True,10.272176036240257
57508,68,4,2,1,cell,96%,30,31,7,9,50,3.0,31.0,A,True,False,2.77784992600946
57509,68,4,2,2,cell,95%,33,20,8,9,57,14.31782106,20.22374842,A,False,True,13.724875068814463
57510,68,5,3,1,cell,95%,27,22,7,7,39,12.36931688,22.20360331,A,False,True,11.686832980505137
57511,68,5,3,2,cell,96%,30,32,9,8,57,2.0,32.0,A,True,False,2.399999999999999
57513,68,6,3,1,cell,96%,27,22,7,7,39,12.36931688,22.20360331,A,False,True,13.598201245752655
57514,68,6,3,2,cell,96%,29,32,8,9,57,2.236067977,32.01562119,A,True,False,1.0
57516,68,7,3,1,cell,96%,27,22,8,8,51,12.36931688,22.20360331,A,False,True,11.250670606132939
57517,68,7,3,2,cell,97%,29,32,9,9,64,2.236067977,32.01562119,A,True,False,1.2280701754385959
57519,68,8,3,1,cell,95%,26,22,8,9,57,12.64911064,22.36067977,A,False,True,11.53405650891055
57520,68,8,3,2,cell,95%,29,31,10,9,71,3.16227766,31.01612484,A,True,False,2.09375
57522,68,9,2,1,cell,96%,28,20,9,9,64,14.14213562,20.09975124,A,False,True,12.031276510145007
57523,68,9,2,2,cell,96%,30,30,9,9,64,4.0,30.0,A,True,False,2.4001290553308414
57524,68,10,2,1,cell,95%,30,29,8,9,57,5.0,29.0,A,True,False,2.09375
57525,68,10,2,2,cell,95%,32,20,8,8,51,14.14213562,20.09975124,A,False,True,12.22928902718557
57526,68,11,2,1,cell,95%,30,30,7,8,44,4.0,30.0,A,True,False,3.2807017543859653
57527,68,11,2,2,cell,96%,33,20,8,9,57,14.31782106,20.22374842,A,False,True,9.486832980505138
57529,68,12,3,2,cell,96%,30,31,9,8,57,3.0,31.0,A,True,False,3.954545454545454
57530,68,12,3,3,cell,96%,33,20,8,9,57,14.31782106,20.22374842,A,False,True,13.394851963456006
57532,68,13,3,2,cell,96%,28,31,9,9,64,3.605551275,31.06444913,A,True,False,3.228070175438596
57533,68,13,3,3,cell,96%,32,18,8,10,63,16.1245155,18.11077028,A,False,True,14.205578016913273
57534,68,14,3,1,cell,96%,28,21,8,7,44,13.15294644,21.09502311,A,False,True,13.125
57535,68,14,3,2,cell,96%,30,31,9,9,64,3.0,31.0,A,True,False,2.0
